COLE_COD_DEPTO_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,PERCENTIL_GLOBAL,calendario_a,calendario_b,cole_publico,cole_privado,cole_rural,cole_urbano,cole_nbilingue,cole_bilingue,cole_academico,COLE_CARACTER_NO APLICA,COLE_CARACTER_TÉCNICO,COLE_CARACTER_TÉCNICO/ACADÉMICO,etnia_si,internet_si,computador_si,ID
18.0,18001.0,1,282.1904761904762,71.96825396825396,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,55,48,63
18.0,18001.0,1,249.05555555555554,52.125,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,64,58,72
18.0,18001.0,1,299.05555555555554,80.77777777777777,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,14,14,18
18.0,18001.0,1,259.9,60.2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,30,18,40
18.0,18001.0,1,250.91847826086956,53.80434782608695,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,147,104,184
18.0,18001.0,1,237.23333333333332,45.233333333333334,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,20,12,30
18.0,18001.0,1,218.26190476190476,33.30952380952381,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,23,10,42
18.0,18001.0,1,203.66666666666666,24.333333333333332,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,3
18.0,18001.0,1,234.88888888888889,44.44444444444444,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4,3,9
18.0,18001.0,1,242.4,49.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,4,2,10
18.0,18001.0,1,251.4,56.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,5
18.0,18001.0,1,341.93333333333334,94.73333333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,15,15,15
18.0,18001.0,1,325.78125,89.0625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,27,26,32
18.0,18001.0,1,202.37037037037038,24.296296296296298,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,12,27
18.0,18001.0,1,208.10526315789474,27.31578947368421,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,10,8,19
18.0,18001.0,1,186.83333333333334,12.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5,5,6
18.0,18001.0,1,210.86363636363637,30.136363636363637,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,15,11,22
18.0,18001.0,1,199.56521739130434,23.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,27,18,46
18.0,18029.0,1,226.28571428571428,38.65714285714286,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,18,5,35
18.0,18094.0,1,231.17948717948718,41.282051282051285,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18,9,39
18.0,18094.0,1,214.25,31.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,27,17,52
18.0,18094.0,1,236.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,4
18.0,18150.0,1,240.77678571428572,47.401785714285715,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,77,40,112
18.0,18150.0,1,210.37254901960785,28.50980392156863,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,32,13,51
18.0,18150.0,1,210.66666666666666,29.11111111111111,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,4,18
18.0,18150.0,1,214.42857142857142,30.857142857142858,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3,1,7
18.0,18205.0,1,222.25,36.51470588235294,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,42,26,68
18.0,18205.0,1,175.25,8.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,4
18.0,18247.0,1,240.46031746031747,47.285714285714285,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,43,22,63
18.0,18247.0,1,231.23809523809524,41.301587301587304,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,31,16,63
18.0,18247.0,1,246.23809523809524,51.333333333333336,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,15,4,21
18.0,18247.0,1,246.43055555555554,50.09722222222222,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,53,41,72
18.0,18247.0,1,221.0,34.333333333333336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,3
18.0,18256.0,1,247.64406779661016,51.76271186440678,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,36,22,59
18.0,18256.0,1,236.53571428571428,44.607142857142854,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,9,11,28
18.0,18410.0,1,227.77142857142857,39.25714285714286,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,19,11,35
18.0,18410.0,1,207.94736842105263,26.789473684210527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,6,19
18.0,18410.0,1,224.26923076923077,37.15384615384615,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,13,6,26
18.0,18460.0,1,212.63636363636363,29.272727272727273,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7,2,11
18.0,18460.0,1,217.7058823529412,32.411764705882355,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,11,5,17
18.0,18460.0,1,220.28571428571428,34.57142857142857,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,2,7
18.0,18460.0,1,196.54545454545453,20.636363636363637,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,3,5,11
18.0,18479.0,1,223.68421052631578,37.36842105263158,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,11,10,19
18.0,18592.0,1,230.30612244897958,41.08163265306123,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,30,14,49
18.0,18592.0,1,224.3170731707317,36.84146341463415,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,40,29,82
18.0,18592.0,1,206.75,25.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3,1,4
18.0,18592.0,1,208.4,25.6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2,0,5
18.0,18592.0,1,223.5,36.6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,1,10
18.0,18592.0,1,220.8,34.7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,1,10
18.0,18610.0,1,201.86363636363637,23.636363636363637,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,12,5,22
18.0,18610.0,1,251.42857142857142,54.214285714285715,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,25,18,28
18.0,18610.0,1,232.82051282051282,42.38461538461539,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,24,20,39
18.0,18753.0,1,213.6216216216216,29.783783783783782,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,19,11,37
18.0,18753.0,1,231.77777777777777,41.666666666666664,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,13,5,18
18.0,18753.0,1,269.1449275362319,64.1304347826087,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,53,39,69
18.0,18753.0,1,232.67361111111111,42.02777777777778,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,103,62,144
18.0,18753.0,1,202.33333333333334,27.666666666666668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,1,3
18.0,18753.0,1,215.0,31.142857142857142,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,3,7
18.0,18753.0,1,205.77777777777777,25.77777777777778,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,7,4,9
18.0,18756.0,1,218.0909090909091,33.39393939393939,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,17,8,33
18.0,18756.0,1,190.75,15.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,1,4
18.0,18785.0,1,208.625,27.625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4,2,8
18.0,18785.0,1,225.6551724137931,38.10344827586207,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,17,9,29
18.0,18860.0,1,227.14814814814815,38.851851851851855,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,20,13,27
18.0,18860.0,1,235.7,43.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,3,10
18.0,18860.0,1,229.2,38.4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,5
19.0,19001.0,1,241.3125,47.765625,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,50,36,64
19.0,19001.0,1,289.05263157894734,74.28947368421052,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6,100,87,114
19.0,19001.0,1,310.1111111111111,84.43333333333334,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,87,81,90
19.0,19001.0,1,245.46753246753246,50.753246753246756,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10,56,39,77
19.0,19001.0,1,276.6575342465753,68.01369863013699,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,63,55,73
19.0,19001.0,1,244.51612903225808,49.86021505376344,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8,70,53,93
19.0,19001.0,1,304.1515151515151,81.06060606060606,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,31,33,33
19.0,19001.0,1,264.18333333333334,61.85,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,97,88,120
19.0,19001.0,1,259.42857142857144,58.67460317460318,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13,111,86,126
19.0,19001.0,1,234.03225806451613,43.483870967741936,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,27,14,31
19.0,19001.0,1,268.55555555555554,64.29629629629629,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,48,37,54
19.0,19001.0,1,247.135593220339,50.74576271186441,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,46,35,59
19.0,19001.0,1,276.63829787234044,67.81914893617021,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8,86,79,94
19.0,19001.0,1,262.1272727272727,60.56363636363636,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,102,94,110
19.0,19001.0,1,240.59649122807016,47.49122807017544,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,87,67,114
19.0,19001.0,1,297.24590163934425,77.75409836065573,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,59,54,61
19.0,19001.0,1,268.7857142857143,64.9047619047619,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,35,32,42
19.0,19001.0,1,219.2,34.13333333333333,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13,49,26,75
19.0,19001.0,1,244.97619047619048,49.45238095238095,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5,26,14,42
19.0,19001.0,1,238.05555555555554,43.888888888888886,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,7,5,18
19.0,19001.0,1,214.14285714285714,29.857142857142858,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3,1,7
19.0,19001.0,1,236.84782608695653,44.630434782608695,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,28,22,46
19.0,19001.0,1,253.48936170212767,54.255319148936174,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,39,30,47
19.0,19001.0,1,256.4848484848485,57.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,29,22,33
19.0,19001.0,1,250.51063829787233,54.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,38,25,47
19.0,19001.0,1,261.68131868131866,59.175824175824175,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,81,61,91
19.0,19001.0,1,254.0,54.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,2,5
19.0,19001.0,1,244.35714285714286,50.285714285714285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9,3,14
19.0,19001.0,1,233.4375,42.75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,9,3,16
19.0,19001.0,1,201.1,22.9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,2,10
19.0,19001.0,1,238.15384615384616,45.48717948717949,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,11,39
19.0,19001.0,1,305.0952380952381,49.714285714285715,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,42,40,42
19.0,19001.0,1,282.1764705882353,37.76470588235294,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,14,17
19.0,19001.0,1,323.55555555555554,61.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,18,18,18
19.0,19001.0,1,297.7435897435897,45.794871794871796,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,38,37,39
19.0,19001.0,1,322.0810810810811,59.5945945945946,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,37,37,37
19.0,19001.0,1,327.34615384615387,62.55769230769231,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,51,52,52
19.0,19001.0,1,284.3636363636364,42.22727272727273,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,22,22,22
19.0,19001.0,1,326.1111111111111,63.02777777777778,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,36,36,36
19.0,19001.0,1,268.9166666666667,63.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11,12,12
19.0,19001.0,1,327.9344262295082,63.50819672131148,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,61,57,61
19.0,19001.0,1,341.3888888888889,70.55555555555556,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,18,17,18
19.0,19001.0,1,289.2105263157895,43.23684210526316,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,38,37,38
19.0,19001.0,1,273.7142857142857,66.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7,5,7
19.0,19001.0,1,321.6666666666667,89.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,12,12,12
19.0,19001.0,1,301.57142857142856,79.42857142857143,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,14,14
19.0,19001.0,1,278.2,70.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,10,9,10
19.0,19001.0,1,360.2,82.33333333333333,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,15,15,15
19.0,19001.0,1,255.21875,56.604166666666664,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,80,64,96
19.0,19001.0,1,289.2903225806452,74.64516129032258,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,31,30,31
19.0,19001.0,1,342.88235294117646,70.6470588235294,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,17,17,17
19.0,19001.0,1,233.23529411764707,43.35294117647059,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,14,8,17
19.0,19001.0,1,255.63888888888889,56.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,36,36,36
19.0,19001.0,1,263.0,27.666666666666668,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3,3,3
19.0,19001.0,1,224.85185185185185,37.370370370370374,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,18,27
19.0,19001.0,1,208.20689655172413,27.551724137931036,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,15,29
19.0,19001.0,1,234.21428571428572,43.214285714285715,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,14,13,14
19.0,19001.0,1,227.625,40.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7,6,8
19.0,19001.0,1,265.70588235294116,61.1764705882353,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,34,30,34
19.0,19001.0,1,225.275,37.9,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,27,22,40
19.0,19001.0,1,227.3679245283019,28.19811320754717,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11,92,77,106
19.0,19022.0,1,233.25454545454545,42.018181818181816,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,15,17,55
19.0,19022.0,1,217.85714285714286,32.61904761904762,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,6,3,21
19.0,19050.0,1,246.31034482758622,51.48275862068966,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21,13,29
19.0,19050.0,1,226.95238095238096,38.833333333333336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,18,8,42
19.0,19050.0,1,224.83333333333334,38.083333333333336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,4,12
19.0,19050.0,1,237.66666666666666,45.333333333333336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,6,18
19.0,19050.0,1,210.25,28.75,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,1,4
19.0,19075.0,1,231.77011494252875,41.51724137931034,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,52,24,87
19.0,19075.0,1,197.9090909090909,21.09090909090909,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21,8,3,22
19.0,19075.0,1,202.5625,24.4375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5,3,16
19.0,19075.0,1,215.77272727272728,31.772727272727273,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,10,2,22
19.0,19100.0,1,224.41463414634146,37.46341463414634,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,12,6,41
19.0,19100.0,1,232.6769230769231,41.98461538461538,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,25,13,65
19.0,19100.0,1,235.578125,43.875,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,31,16,64
19.0,19100.0,1,227.97560975609755,39.146341463414636,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,12,9,41
19.0,19100.0,1,266.3636363636364,60.72727272727273,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,1,11
19.0,19100.0,1,199.72,22.4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,14,12,25
19.0,19100.0,1,212.2608695652174,29.130434782608695,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,6,3,23
19.0,19100.0,1,219.0909090909091,33.54545454545455,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,3,4,11
19.0,19100.0,1,216.26315789473685,31.842105263157894,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11,1,19
19.0,19110.0,1,209.72222222222223,28.166666666666668,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18,12,6,18
19.0,19110.0,1,198.87878787878788,20.90909090909091,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33,8,8,33
19.0,19110.0,1,199.3181818181818,23.09090909090909,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,16,2,22
19.0,19110.0,1,179.28,11.44,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23,11,3,25
19.0,19110.0,1,191.63333333333333,17.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29,14,10,30
19.0,19110.0,1,231.95652173913044,42.65217391304348,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23,15,7,23
19.0,19130.0,1,230.21311475409837,40.67213114754098,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,25,22,61
19.0,19130.0,1,195.9047619047619,19.666666666666668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,3,0,21
19.0,19130.0,1,210.0,27.666666666666668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15,2,0,15
19.0,19130.0,1,228.61904761904762,39.904761904761905,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,3,21
19.0,19130.0,1,234.1,43.36666666666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6,4,30
19.0,19130.0,1,195.28571428571428,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7
19.0,19130.0,1,206.6,26.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,2,10
19.0,19130.0,1,232.88888888888889,43.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,6,9,18
19.0,19130.0,1,251.41176470588235,53.94117647058823,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,12,13,17
19.0,19137.0,1,191.0,17.87962962962963,1.0,0.0,1.0,0.0,0.6759259259259259,0.32407407407407407,0.0,1.0,0.0,0.0,0.0,1.0,106,26,33,108
19.0,19137.0,1,215.25,31.0625,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10,5,3,16
19.0,19137.0,1,238.67741935483872,45.87096774193548,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,12,11,31
19.0,19137.0,1,230.65853658536585,40.8780487804878,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18,12,13,41
19.0,19137.0,1,200.71428571428572,22.666666666666668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18,9,4,21
19.0,19142.0,1,217.63793103448276,33.293103448275865,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,39,34,58
19.0,19142.0,1,221.5,35.1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,40,31,24,50
