code_dept,code_muni,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,PERCENTIL_GLOBAL,cole_privado,cole_publico,cole_urbano,cole_rural,etnia_si,internet_si,computador_si,ID,etnia_perc,int_perc,comp_perc,rural_share,privado_share
19,19785,2,213.56410256410254,30.0,0,2,1,1,0,7,4,55,0.0,12.727272727272727,7.2727272727272725,50.0,0.0
19,19807,6,237.3972665654018,44.833333333333336,0,6,3,3,3,154,96,222,1.3513513513513513,69.36936936936937,43.24324324324324,50.0,0.0
19,19809,1,188.9142857142857,16.0,0,1,1,0,35,12,12,35,100.0,34.285714285714285,34.285714285714285,0.0,0.0
19,19821,3,202.32376025058952,23.0,0,3,1,2,190,66,46,190,100.0,34.73684210526316,24.210526315789473,66.66666666666666,0.0
19,19824,6,250.16349206349204,52.833333333333336,1,5,1,5,58,28,24,79,73.41772151898735,35.44303797468354,30.37974683544304,83.33333333333334,16.666666666666664
19,19845,3,207.9890331890332,27.0,0,3,2,1,71,95,57,118,60.16949152542372,80.50847457627118,48.30508474576271,33.33333333333333,0.0
20,20001,60,251.20611244341652,51.4,25,35,49,11,405,3147,2403,4177,9.69595403399569,75.34115393823319,57.52932726837443,18.333333333333332,41.66666666666667
20,20011,10,252.18644953120412,52.9,3,7,10,0,14,629,425,842,1.66270783847981,74.70308788598575,50.475059382422806,0.0,30.0
20,20013,11,231.3301304397859,41.0,5,6,9,2,125,222,130,433,28.868360277136258,51.27020785219399,30.023094688221708,18.181818181818183,45.45454545454545
20,20032,3,216.55888376856117,31.666666666666668,0,3,1,2,0,76,42,174,0.0,43.67816091954023,24.137931034482758,66.66666666666666,0.0
20,20045,2,224.40066876475214,37.0,0,2,2,0,9,96,55,144,6.25,66.66666666666666,38.19444444444444,0.0,0.0
20,20060,4,207.6702222327222,27.0,1,3,3,1,0,212,124,355,0.0,59.71830985915493,34.92957746478873,25.0,25.0
20,20175,10,214.86788748021777,30.6,0,10,4,6,40,98,60,322,12.422360248447205,30.434782608695656,18.633540372670808,60.0,0.0
20,20178,5,205.76423976608186,25.8,0,5,1,4,39,78,56,180,21.666666666666668,43.333333333333336,31.11111111111111,80.0,0.0
20,20228,4,225.05400715841893,37.0,0,4,2,2,11,146,89,299,3.678929765886288,48.82943143812709,29.76588628762542,50.0,0.0
20,20238,6,235.41587638178953,43.166666666666664,1,5,4,2,0,173,94,290,0.0,59.6551724137931,32.41379310344827,33.33333333333333,16.666666666666664
20,20250,5,214.51172978836343,30.2,0,5,1,4,299,137,97,301,99.33554817275747,45.51495016611295,32.22591362126246,80.0,0.0
20,20295,2,217.87226001511715,32.0,0,2,2,0,0,39,24,76,0.0,51.31578947368421,31.57894736842105,0.0,0.0
20,20310,1,250.6296296296296,53.0,0,1,1,0,0,12,13,27,0.0,44.44444444444444,48.148148148148145,0.0,0.0
20,20383,4,230.71493902439022,40.75,0,4,2,2,4,56,26,103,3.8834951456310676,54.36893203883495,25.24271844660194,50.0,0.0
20,20400,3,222.20628259658716,35.333333333333336,0,3,1,2,11,189,115,288,3.8194444444444446,65.625,39.93055555555556,66.66666666666666,0.0
20,20443,2,229.97515212981745,40.5,0,2,2,0,8,77,62,131,6.106870229007633,58.778625954198475,47.32824427480916,0.0,0.0
20,20517,2,215.57918432203388,31.5,0,2,2,0,0,86,50,182,0.0,47.25274725274725,27.472527472527474,0.0,0.0
20,20550,4,221.94434513911983,35.0,0,4,2,2,35,98,54,194,18.04123711340206,50.51546391752577,27.835051546391753,50.0,0.0
20,20570,3,230.87777777777777,41.0,0,3,2,1,15,49,37,89,16.853932584269664,55.0561797752809,41.57303370786517,33.33333333333333,0.0
20,20614,3,237.58577533577534,44.333333333333336,0,3,2,1,0,60,34,92,0.0,65.21739130434783,36.95652173913043,33.33333333333333,0.0
20,20621,5,226.61815087815089,37.6,2,3,4,1,0,133,73,237,0.0,56.118143459915615,30.801687763713083,20.0,40.0
20,20710,4,243.62995193750146,48.75,0,4,2,2,1,159,88,206,0.48543689320388345,77.18446601941747,42.71844660194174,50.0,0.0
20,20750,2,226.5264336917563,38.5,0,2,1,1,0,76,55,134,0.0,56.71641791044776,41.04477611940299,50.0,0.0
20,20770,5,234.07166583416583,43.0,0,5,2,3,0,130,81,176,0.0,73.86363636363636,46.02272727272727,60.0,0.0
20,20787,5,208.98555596151505,27.8,0,5,2,3,39,46,31,126,30.952380952380953,36.507936507936506,24.6031746031746,60.0,0.0
23,23001,69,250.95851863005367,51.43478260869565,24,45,50,19,36,3026,2216,4389,0.8202323991797676,68.94508999772158,50.4898610161768,27.536231884057973,34.78260869565217
23,23068,9,205.42808594530857,25.22222222222222,2,7,5,4,1,137,65,282,0.3546099290780142,48.58156028368794,23.04964539007092,44.44444444444444,22.22222222222222
23,23079,3,215.06190476190477,31.666666666666668,0,3,2,1,0,82,48,183,0.0,44.80874316939891,26.229508196721312,33.33333333333333,0.0
23,23090,3,215.2770116396761,31.0,0,3,1,2,30,27,29,96,31.25,28.125,30.208333333333332,66.66666666666666,0.0
23,23162,18,242.91190645841914,46.833333333333336,6,12,11,7,14,607,427,1176,1.1904761904761905,51.6156462585034,36.30952380952381,38.88888888888889,33.33333333333333
23,23168,3,249.5696551724138,53.0,0,3,1,2,89,22,15,89,100.0,24.719101123595504,16.853932584269664,66.66666666666666,0.0
23,23182,6,224.81937188494567,36.666666666666664,0,6,3,3,101,155,103,282,35.815602836879435,54.96453900709219,36.52482269503546,50.0,0.0
23,23189,7,223.9723576902025,36.0,0,7,2,5,16,160,127,432,3.7037037037037033,37.03703703703704,29.398148148148145,71.42857142857143,0.0
23,23300,2,234.06554307116107,42.5,0,2,1,1,12,32,18,101,11.881188118811881,31.683168316831683,17.82178217821782,50.0,0.0
23,23350,2,234.6374853113984,42.0,0,2,2,0,0,44,21,83,0.0,53.01204819277109,25.301204819277107,0.0,0.0
23,23417,19,225.01072253065783,37.10526315789474,3,16,9,10,57,494,342,1114,5.11669658886894,44.34470377019748,30.700179533213646,52.63157894736842,15.789473684210526
23,23419,3,223.27547974413645,36.0,0,3,1,2,0,24,19,91,0.0,26.373626373626376,20.87912087912088,66.66666666666666,0.0
23,23464,2,221.9389233954451,35.0,0,2,1,1,117,71,56,194,60.30927835051546,36.597938144329895,28.865979381443296,50.0,0.0
23,23466,12,242.4240170225195,46.666666666666664,3,9,7,5,45,393,221,675,6.666666666666667,58.22222222222222,32.74074074074074,41.66666666666667,25.0
23,23500,5,216.66183241071772,31.6,0,5,1,4,131,59,35,202,64.85148514851485,29.207920792079207,17.326732673267326,80.0,0.0
23,23555,16,229.5825218715604,39.6875,4,12,9,7,39,412,242,757,5.151915455746367,54.42536327608983,31.968295904887718,43.75,25.0
23,23570,4,216.835440544523,31.5,0,4,2,2,45,108,59,216,20.833333333333336,50.0,27.314814814814813,50.0,0.0
23,23574,4,211.42190277516366,28.25,0,4,1,3,34,16,15,115,29.565217391304348,13.91304347826087,13.043478260869565,75.0,0.0
23,23580,2,224.69601328903656,36.5,0,2,2,0,12,105,74,170,7.0588235294117645,61.76470588235294,43.529411764705884,0.0,0.0
23,23586,4,212.35443871706758,29.25,0,4,2,2,77,58,34,214,35.981308411214954,27.102803738317753,15.887850467289718,50.0,0.0
23,23660,11,248.89802741875965,51.0,4,7,7,4,82,421,289,979,8.375893769152196,43.00306435137895,29.519918283963225,36.36363636363637,36.36363636363637
23,23670,6,201.04166664527168,23.166666666666668,1,5,1,5,393,44,27,395,99.49367088607595,11.139240506329113,6.8354430379746836,83.33333333333334,16.666666666666664
23,23672,3,214.8838874680307,31.333333333333332,0,3,1,2,34,130,79,268,12.686567164179104,48.507462686567166,29.47761194029851,66.66666666666666,0.0
23,23675,5,223.1229544781278,35.6,0,5,2,3,60,69,65,238,25.210084033613445,28.991596638655466,27.310924369747898,60.0,0.0
23,23678,2,214.56461030718458,30.5,0,2,1,1,0,41,33,140,0.0,29.28571428571429,23.57142857142857,50.0,0.0
23,23682,2,202.9132911392405,23.5,0,2,0,2,5,26,16,89,5.617977528089887,29.213483146067414,17.97752808988764,100.0,0.0
23,23686,7,227.55540426729505,38.714285714285715,0,7,2,5,5,90,61,385,1.2987012987012987,23.376623376623375,15.844155844155845,71.42857142857143,0.0
23,23807,13,226.39201486411048,37.92307692307692,2,11,5,8,1,211,101,517,0.19342359767891684,40.81237911025145,19.535783365570598,61.53846153846154,15.384615384615385
23,23815,3,204.4660907294007,24.333333333333332,0,3,1,2,361,80,49,363,99.44903581267218,22.03856749311295,13.498622589531681,66.66666666666666,0.0
23,23855,8,211.28477573768254,28.625,0,8,4,4,3,128,83,317,0.9463722397476341,40.37854889589905,26.18296529968454,50.0,0.0
25,25001,1,241.08823529411765,47.0,0,1,1,0,0,85,65,102,0.0,83.33333333333334,63.725490196078425,0.0,0.0
25,25019,2,233.57352941176472,44.0,0,2,1,1,0,28,27,45,0.0,62.22222222222222,60.0,50.0,0.0
25,25035,2,259.9451219512195,55.5,1,1,2,0,0,61,44,88,0.0,69.31818181818183,50.0,0.0,50.0
25,25040,4,251.2349019607843,54.5,0,4,2,2,0,71,52,114,0.0,62.28070175438597,45.614035087719294,50.0,0.0
25,25053,3,254.22147817460313,54.666666666666664,0,3,1,2,0,80,73,107,0.0,74.76635514018692,68.22429906542055,66.66666666666666,0.0
25,25086,2,219.95833333333331,34.0,0,2,0,1,4,12,6,21,19.047619047619047,57.14285714285714,28.57142857142857,50.0,0.0
25,25095,1,241.1,48.0,0,1,1,0,0,13,12,20,0.0,65.0,60.0,0.0,0.0
25,25099,1,247.22340425531917,51.0,0,1,1,0,0,71,59,94,0.0,75.53191489361703,62.76595744680851,0.0,0.0
25,25120,1,226.7619047619048,38.0,0,1,1,0,0,26,26,42,0.0,61.904761904761905,61.904761904761905,0.0,0.0
25,25123,3,242.0050911592707,48.0,1,2,2,1,0,56,45,81,0.0,69.1358024691358,55.55555555555556,33.33333333333333,33.33333333333333
25,25126,15,289.1298133637218,65.93333333333334,10,5,4,10,0,730,662,778,0.0,93.83033419023135,85.08997429305913,66.66666666666666,66.66666666666666
25,25148,3,225.6324973876698,37.333333333333336,0,3,1,2,0,50,40,79,0.0,63.29113924050633,50.63291139240506,66.66666666666666,0.0
25,25151,6,250.00724547502898,51.666666666666664,1,5,2,4,0,157,123,191,0.0,82.19895287958116,64.3979057591623,66.66666666666666,16.666666666666664
25,25154,1,241.5892857142857,48.0,0,1,1,0,0,30,30,56,0.0,53.57142857142857,53.57142857142857,0.0,0.0
25,25168,1,236.10526315789477,43.0,0,1,1,0,0,10,10,19,0.0,52.63157894736842,52.63157894736842,0.0,0.0
25,25175,43,288.4248739388978,66.27906976744185,31,12,17,26,26,1611,1478,1703,1.5267175572519083,94.59776864357016,86.78802113916618,60.46511627906976,72.09302325581395
25,25178,1,279.44,70.0,0,1,1,0,0,42,34,50,0.0,84.0,68.0,0.0,0.0
25,25181,4,241.28032322155457,48.0,1,3,2,2,0,106,85,130,0.0,81.53846153846153,65.38461538461539,50.0,25.0
25,25183,4,251.86003051106024,52.5,3,1,4,0,0,102,82,157,0.0,64.96815286624204,52.22929936305732,0.0,75.0
25,25200,5,269.9024321452719,64.4,2,3,2,3,0,140,117,158,0.0,88.60759493670885,74.0506329113924,60.0,40.0
25,25214,9,308.306017846062,72.88888888888889,8,1,2,7,9,401,381,418,2.15311004784689,95.93301435406698,91.14832535885168,77.77777777777779,88.88888888888889
25,25224,2,243.35075431034483,48.0,0,2,1,1,1,34,32,61,1.639344262295082,55.73770491803278,52.459016393442624,50.0,0.0
25,25245,5,240.67535330261134,47.2,1,4,2,3,0,144,121,245,0.0,58.77551020408164,49.38775510204081,60.0,20.0
25,25258,1,228.07692307692307,39.0,0,1,1,0,0,4,7,13,0.0,30.76923076923077,53.84615384615385,0.0,0.0
25,25260,1,257.3333333333333,57.0,0,1,1,0,0,57,43,72,0.0,79.16666666666666,59.72222222222222,0.0,0.0
25,25269,29,271.76033532201086,64.55172413793103,18,11,24,4,2,1294,1111,1390,0.14388489208633093,93.09352517985612,79.92805755395683,13.793103448275861,62.06896551724138
25,25279,2,257.9358864027539,57.0,0,2,1,1,0,63,56,97,0.0,64.94845360824742,57.73195876288659,50.0,0.0
25,25281,3,223.4076797385621,36.0,0,3,1,2,0,31,24,58,0.0,53.44827586206896,41.37931034482759,66.66666666666666,0.0
25,25286,20,269.05568830953,63.4,17,3,20,0,4,992,898,1039,0.384985563041386,95.47641963426372,86.42925890279115,0.0,85.0
25,25288,2,253.24535916061342,54.0,0,2,1,1,0,63,52,80,0.0,78.75,65.0,50.0,0.0
25,25290,26,252.8382888562583,53.38461538461539,13,13,21,5,0,1277,1041,1491,0.0,85.64721663313213,69.81891348088531,19.230769230769234,50.0
25,25293,1,256.28125,56.0,0,1,0,0,0,20,15,32,0.0,62.5,46.875,0.0,0.0
25,25295,2,239.1394230769231,46.0,1,1,2,0,0,77,70,86,0.0,89.53488372093024,81.3953488372093,0.0,50.0
25,25297,3,259.50084175084174,58.333333333333336,0,3,2,1,0,68,63,105,0.0,64.76190476190476,60.0,33.33333333333333,0.0
25,25299,1,248.2321428571429,51.0,0,1,1,0,0,30,26,56,0.0,53.57142857142857,46.42857142857143,0.0,0.0
25,25307,19,239.40624573778246,45.578947368421055,11,8,18,1,0,843,694,997,0.0,84.55366098294884,69.6088264794383,5.263157894736842,57.89473684210527
25,25312,1,233.12307692307687,41.0,0,1,1,0,0,41,31,65,0.0,63.07692307692307,47.69230769230769,0.0,0.0
25,25317,3,229.6343915343915,40.0,0,3,2,1,0,67,46,102,0.0,65.68627450980392,45.09803921568628,33.33333333333333,0.0
25,25320,4,251.46982323232325,53.0,1,3,2,2,0,172,134,255,0.0,67.45098039215686,52.54901960784314,50.0,25.0
25,25322,2,245.2483906770255,49.5,0,2,2,0,0,126,107,138,0.0,91.30434782608695,77.53623188405797,0.0,0.0
25,25324,2,217.5526315789474,31.0,0,2,1,1,0,12,9,22,0.0,54.54545454545454,40.909090909090914,50.0,0.0
25,25326,1,254.175,56.0,0,1,1,0,0,35,30,40,0.0,87.5,75.0,0.0,0.0
25,25328,1,239.94594594594597,46.0,0,1,1,0,0,25,22,37,0.0,67.56756756756756,59.45945945945946,0.0,0.0
25,25335,1,239.1071428571429,47.0,0,1,1,0,0,27,19,56,0.0,48.214285714285715,33.92857142857143,0.0,0.0
25,25339,1,218.15625,32.0,0,1,0,0,0,11,15,32,0.0,34.375,46.875,0.0,0.0
25,25368,1,231.73684210526315,40.0,0,1,1,0,0,10,13,19,0.0,52.63157894736842,68.42105263157895,0.0,0.0
25,25372,3,231.20238095238096,41.333333333333336,0,3,1,2,0,21,25,67,0.0,31.343283582089555,37.3134328358209,66.66666666666666,0.0
25,25377,10,296.194468681662,67.2,7,3,3,7,1,347,334,369,0.27100271002710025,94.03794037940379,90.5149051490515,70.0,70.0
25,25386,6,280.24983675744545,70.0,2,4,4,2,0,197,174,237,0.0,83.12236286919831,73.41772151898735,33.33333333333333,33.33333333333333
25,25394,3,235.77691197691198,44.333333333333336,0,3,2,1,0,48,41,88,0.0,54.54545454545454,46.590909090909086,33.33333333333333,0.0
25,25398,1,248.63636363636363,51.0,0,1,1,0,0,10,8,33,0.0,30.303030303030305,24.242424242424242,0.0,0.0
25,25402,2,245.92310577644412,49.5,0,2,1,1,0,110,113,167,0.0,65.86826347305389,67.66467065868264,50.0,0.0
25,25407,1,252.64285714285717,54.0,0,1,0,1,0,40,21,56,0.0,71.42857142857143,37.5,100.0,0.0
25,25426,1,268.5238095238095,63.0,0,1,1,0,0,30,26,42,0.0,71.42857142857143,61.904761904761905,0.0,0.0
25,25430,15,269.9874863874645,63.733333333333334,12,3,11,4,0,850,766,903,0.0,94.13067552602436,84.82834994462901,26.666666666666668,80.0
25,25436,1,248.58064516129036,51.0,0,1,1,0,1,11,14,31,3.225806451612903,35.483870967741936,45.16129032258064,0.0,0.0
25,25438,1,241.8571428571429,48.0,0,1,1,0,0,45,30,63,0.0,71.42857142857143,47.61904761904761,0.0,0.0
25,25473,13,268.04068430452634,62.61538461538461,9,4,13,0,1,962,876,998,0.1002004008016032,96.39278557114228,87.7755511022044,0.0,69.23076923076923
25,25483,1,211.7058823529412,29.0,0,1,1,0,0,13,7,17,0.0,76.47058823529412,41.17647058823529,0.0,0.0
25,25486,3,241.67178030303026,48.0,2,1,3,0,0,87,71,122,0.0,71.31147540983606,58.19672131147541,0.0,66.66666666666666
25,25488,2,284.1442006269593,70.0,1,1,1,1,0,31,24,40,0.0,77.5,60.0,50.0,50.0
25,25489,2,233.07403651115618,42.0,0,2,1,1,0,20,16,46,0.0,43.47826086956522,34.78260869565217,50.0,0.0
25,25491,2,234.52272727272725,43.5,0,2,1,1,0,32,24,46,0.0,69.56521739130434,52.17391304347826,50.0,0.0
25,25506,1,243.6818181818182,48.0,0,1,1,0,0,20,17,44,0.0,45.45454545454545,38.63636363636363,0.0,0.0
25,25513,5,247.58751190476193,50.8,0,5,3,2,0,159,130,220,0.0,72.27272727272728,59.09090909090909,40.0,0.0
25,25518,2,227.78571428571428,39.5,0,2,1,1,0,10,7,38,0.0,26.31578947368421,18.421052631578945,50.0,0.0
25,25524,2,227.6742424242424,39.0,0,2,1,1,0,15,3,31,0.0,48.38709677419355,9.67741935483871,50.0,0.0
25,25530,2,242.00163398692814,48.0,0,2,1,1,0,44,25,61,0.0,72.1311475409836,40.98360655737705,50.0,0.0
25,25535,2,246.95845752608048,51.0,0,2,1,1,0,125,104,166,0.0,75.30120481927712,62.65060240963856,50.0,0.0
25,25572,6,252.03488355817623,53.333333333333336,1,5,5,1,0,142,106,177,0.0,80.22598870056498,59.887005649717516,16.666666666666664,16.666666666666664
25,25580,1,221.6086956521739,35.0,0,1,0,0,0,7,6,23,0.0,30.434782608695656,26.08695652173913,0.0,0.0
25,25592,2,249.60303030303032,52.5,0,2,1,1,0,25,20,48,0.0,52.083333333333336,41.66666666666667,50.0,0.0
25,25594,2,237.28193069306928,44.5,0,2,1,1,0,94,84,141,0.0,66.66666666666666,59.57446808510638,50.0,0.0
25,25596,3,242.09523809523807,47.0,0,3,1,2,0,22,17,52,0.0,42.30769230769231,32.69230769230769,66.66666666666666,0.0
25,25599,1,230.2,41.0,0,1,1,0,0,42,27,70,0.0,60.0,38.57142857142858,0.0,0.0
25,25612,1,227.2025316455696,39.0,0,1,1,0,0,58,43,79,0.0,73.41772151898735,54.43037974683544,0.0,0.0
25,25645,2,247.65016835016837,51.5,0,2,1,0,0,47,48,82,0.0,57.3170731707317,58.536585365853654,0.0,0.0
25,25649,3,240.61243596537713,46.666666666666664,0,3,0,2,0,75,41,112,0.0,66.96428571428571,36.607142857142854,66.66666666666666,0.0
25,25653,1,223.32692307692307,36.0,0,1,0,0,0,16,16,52,0.0,30.76923076923077,30.76923076923077,0.0,0.0
25,25658,1,239.43103448275863,46.0,0,1,1,0,0,42,38,58,0.0,72.41379310344827,65.51724137931035,0.0,0.0
25,25662,1,228.88888888888889,39.0,0,1,0,1,0,3,4,9,0.0,33.33333333333333,44.44444444444444,100.0,0.0
25,25718,3,240.91616124710754,46.666666666666664,0,3,1,2,0,70,61,127,0.0,55.118110236220474,48.031496062992126,66.66666666666666,0.0
25,25736,3,264.35181998331245,61.0,1,2,2,1,0,83,69,96,0.0,86.45833333333334,71.875,33.33333333333333,33.33333333333333
25,25740,5,258.40537972085383,58.2,3,2,4,1,0,196,159,220,0.0,89.0909090909091,72.27272727272728,20.0,60.0
25,25743,3,225.4735294117647,37.666666666666664,0,3,1,2,0,150,95,224,0.0,66.96428571428571,42.410714285714285,66.66666666666666,0.0
25,25745,2,242.71556886227546,48.0,1,1,1,1,0,131,97,170,0.0,77.05882352941177,57.05882352941176,50.0,50.0
25,25754,67,254.2246486857904,55.223880597014926,46,21,66,1,16,4555,3787,4970,0.32193158953722334,91.64989939637826,76.19718309859155,1.4925373134328357,68.65671641791045
25,25758,5,279.9529319803059,62.8,2,3,2,3,0,197,187,213,0.0,92.48826291079813,87.79342723004694,60.0,40.0
25,25769,5,284.15890510108403,69.6,3,2,3,2,0,213,196,241,0.0,88.38174273858921,81.32780082987551,40.0,60.0
25,25772,3,233.97903717671159,42.666666666666664,0,3,1,2,0,117,89,150,0.0,78.0,59.333333333333336,66.66666666666666,0.0
25,25777,1,235.75,43.0,0,1,1,0,0,26,16,48,0.0,54.166666666666664,33.33333333333333,0.0,0.0
25,25779,1,231.6071428571429,41.0,0,1,1,0,0,22,17,56,0.0,39.285714285714285,30.357142857142854,0.0,0.0
25,25781,1,262.8292682926829,60.0,0,1,1,0,0,51,46,82,0.0,62.19512195121951,56.09756097560976,0.0,0.0
25,25785,3,272.85939008815376,65.0,1,2,1,1,0,175,163,196,0.0,89.28571428571429,83.16326530612244,33.33333333333333,33.33333333333333
25,25793,2,244.19005847953218,49.5,0,2,1,1,0,52,38,84,0.0,61.904761904761905,45.23809523809524,50.0,0.0
25,25797,2,255.6259754738016,57.5,0,2,1,1,0,27,24,62,0.0,43.54838709677419,38.70967741935484,50.0,0.0
25,25799,9,276.7449275257563,66.44444444444444,7,2,7,2,1,216,197,232,0.43103448275862066,93.10344827586206,84.91379310344827,22.22222222222222,77.77777777777779
25,25805,3,258.2571548821549,56.333333333333336,0,3,1,2,0,24,15,39,0.0,61.53846153846154,38.46153846153847,66.66666666666666,0.0
25,25807,1,247.07692307692307,50.0,0,1,1,0,0,8,9,26,0.0,30.76923076923077,34.61538461538461,0.0,0.0
25,25815,1,224.3894736842105,37.0,0,1,1,0,0,60,49,95,0.0,63.1578947368421,51.578947368421055,0.0,0.0
25,25817,5,257.3908071633557,56.8,3,2,4,1,0,448,407,487,0.0,91.9917864476386,83.5728952772074,20.0,60.0
25,25823,1,240.8181818181818,48.0,0,1,1,0,0,4,1,11,0.0,36.36363636363637,9.090909090909092,0.0,0.0
25,25839,6,237.2884399551066,45.0,0,6,1,5,0,43,41,98,0.0,43.87755102040816,41.83673469387755,83.33333333333334,0.0
25,25841,1,237.3421052631579,45.0,0,1,0,0,0,47,35,76,0.0,61.8421052631579,46.05263157894737,0.0,0.0
25,25843,7,263.8752256044186,60.42857142857143,4,3,5,2,3,360,317,424,0.7075471698113208,84.90566037735849,74.76415094339622,28.57142857142857,57.14285714285714
25,25845,1,255.08196721311475,56.0,0,1,1,0,0,42,26,61,0.0,68.85245901639344,42.62295081967213,0.0,0.0
25,25851,1,236.87755102040816,45.0,0,1,1,0,0,28,21,49,0.0,57.14285714285714,42.857142857142854,0.0,0.0
25,25862,1,255.3,55.0,0,1,1,0,0,10,7,30,0.0,33.33333333333333,23.333333333333332,0.0,0.0
25,25867,1,245.56410256410257,50.0,0,1,0,1,0,27,18,39,0.0,69.23076923076923,46.15384615384615,100.0,0.0
25,25871,1,230.65625,41.0,0,1,1,0,0,19,12,32,0.0,59.375,37.5,0.0,0.0
25,25873,3,275.43898090637225,66.0,2,1,2,0,0,167,132,244,0.0,68.44262295081968,54.09836065573771,0.0,66.66666666666666
25,25875,4,257.2147675962651,56.25,1,3,3,1,0,217,183,259,0.0,83.78378378378379,70.65637065637065,25.0,25.0
25,25878,3,231.00740962254122,41.666666666666664,0,3,1,2,1,51,42,108,0.9259259259259258,47.22222222222222,38.88888888888889,66.66666666666666,0.0
25,25885,4,228.7508777442601,39.5,0,4,1,3,0,27,32,94,0.0,28.723404255319153,34.04255319148936,75.0,0.0
25,25898,1,233.98,43.0,0,1,1,0,0,33,27,50,0.0,66.0,54.0,0.0,0.0
25,25899,18,269.2119747638487,64.05555555555556,11,7,16,2,0,878,800,925,0.0,94.91891891891892,86.48648648648648,11.11111111111111,61.111111111111114
27,27001,20,204.89365092936228,25.45,5,15,18,2,1070,858,675,1383,77.36804049168474,62.039045553145336,48.80694143167028,10.0,25.0
27,27006,1,207.62745098039213,27.0,0,1,1,0,51,23,30,51,100.0,45.09803921568628,58.82352941176471,0.0,0.0
27,27025,2,184.80128205128204,13.5,0,2,1,1,31,6,6,31,100.0,19.35483870967742,19.35483870967742,50.0,0.0
27,27050,2,198.31702127659577,20.5,0,2,0,1,10,14,13,57,17.543859649122805,24.561403508771928,22.807017543859647,50.0,0.0
27,27073,3,206.25992063492063,25.0,0,3,2,1,51,30,20,52,98.07692307692307,57.692307692307686,38.46153846153847,33.33333333333333,0.0
27,27075,2,195.52880184331798,20.0,0,2,1,1,72,29,25,73,98.63013698630137,39.726027397260275,34.24657534246575,50.0,0.0
27,27077,3,196.99074074074073,20.0,0,3,1,2,68,22,9,68,100.0,32.35294117647059,13.23529411764706,66.66666666666666,0.0
27,27086,1,195.46153846153845,19.0,0,1,1,0,65,24,14,65,100.0,36.92307692307693,21.53846153846154,0.0,0.0
27,27099,2,186.16931216931218,14.0,0,2,1,1,41,17,12,41,100.0,41.46341463414634,29.268292682926827,50.0,0.0
27,27135,2,204.70476190476194,25.0,0,2,1,1,36,20,10,36,100.0,55.55555555555556,27.77777777777778,50.0,0.0
27,27150,1,185.70967741935485,14.0,0,1,0,0,31,3,8,31,100.0,9.67741935483871,25.806451612903224,0.0,0.0
27,27160,1,183.9122807017544,13.0,0,1,1,0,0,30,13,57,0.0,52.63157894736842,22.807017543859647,0.0,0.0
27,27205,4,203.28477564102562,23.5,0,4,3,1,107,79,41,144,74.30555555555556,54.861111111111114,28.47222222222222,25.0,0.0
27,27245,2,256.67857142857144,56.5,0,2,1,1,2,31,20,55,3.6363636363636362,56.36363636363636,36.36363636363637,50.0,0.0
27,27250,2,179.22128851540614,10.0,0,2,1,1,38,14,17,38,100.0,36.84210526315789,44.73684210526316,50.0,0.0
27,27361,8,206.50555757294202,25.875,0,8,6,2,337,196,140,396,85.1010101010101,49.494949494949495,35.35353535353536,25.0,0.0
27,27372,1,180.3809523809524,10.0,0,1,1,0,21,6,7,21,100.0,28.57142857142857,33.33333333333333,0.0,0.0
27,27413,1,192.29032258064515,16.0,0,1,1,0,31,14,12,31,100.0,45.16129032258064,38.70967741935484,0.0,0.0
27,27430,2,189.35714285714283,14.0,0,2,0,2,8,1,3,8,100.0,12.5,37.5,100.0,0.0
27,27450,3,197.7206349206349,20.666666666666668,0,3,2,1,74,26,21,75,98.66666666666667,34.66666666666667,28.000000000000004,33.33333333333333,0.0
27,27491,1,194.96610169491527,19.0,0,1,0,0,59,24,17,59,100.0,40.67796610169492,28.8135593220339,0.0,0.0
27,27495,1,205.13636363636363,24.0,0,1,1,0,22,8,9,22,100.0,36.36363636363637,40.909090909090914,0.0,0.0
27,27580,2,189.15460526315786,16.0,0,2,0,1,45,11,7,46,97.82608695652173,23.91304347826087,15.217391304347828,50.0,0.0
27,27600,2,184.94901315789474,13.5,0,2,1,1,35,6,3,35,100.0,17.142857142857142,8.571428571428571,50.0,0.0
27,27615,4,184.0598642439432,14.25,0,4,3,1,117,41,46,117,100.0,35.04273504273504,39.31623931623932,25.0,0.0
27,27660,2,239.6818181818182,46.0,0,2,1,1,11,9,9,34,32.35294117647059,26.47058823529412,26.47058823529412,50.0,0.0
27,27745,1,180.07692307692307,9.0,0,1,1,0,0,4,5,13,0.0,30.76923076923077,38.46153846153847,0.0,0.0
27,27787,4,191.35429818159702,17.0,0,4,2,2,143,116,65,201,71.14427860696517,57.711442786069654,32.33830845771145,50.0,0.0
27,27800,4,195.34357831710773,18.75,0,4,1,3,68,26,22,86,79.06976744186046,30.23255813953488,25.581395348837212,75.0,0.0
27,27810,3,202.29096618357485,22.666666666666668,0,3,1,2,57,23,12,60,95.0,38.333333333333336,20.0,66.66666666666666,0.0
41,41001,52,262.80998038100296,57.40384615384615,22,30,46,6,5,2841,2326,3269,0.15295197308045275,86.90731110431325,71.1532578770266,11.538461538461538,42.30769230769231
